timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-22T12:39:28,Python_avltree_llama-guard-3-8b.log,ec02a8bd-39bc-45fc-a58f-8c4a620b90eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0392995639995206,1.9597064061242812e-08,4.986585617459233e-07,15.751332830221482,0,2.86547327041626,1.6906707969721604e-07,0.0,3.019537669480836e-08,1.992624563920244e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:33,Python_avltree_meta-llama-4-scout-17b-16e-instruc.log,cee7a3b8-00ab-42e6-9978-0e82ea9c0545,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1971609910015104,1.2422758661477328e-07,6.300819750587558e-07,20.24704902575376,0,2.86547327041626,1.1069383855505377e-06,0.0,1.5620460276415369e-07,1.2631429883146913e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:37,Python_avltree_llama-3-1-8b-instant.log,af22151b-8ba8-4d8d-ab6c-f208ca729f5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0248006339988933,1.3653372978624912e-08,5.50525159124326e-07,17.701654763946838,0,2.86547327041626,1.198320403184017e-07,0.0,1.8995114058148053e-08,1.3882715437654972e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:42,Python_avltree_meta-llama-llama-4-maverick-17b-128e-instruct.log,a266a1b6-1024-4b91-b565-c706b835d698,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1738673590007238,1.1476499339492246e-07,6.600721035536331e-07,21.35233135643243,0,2.86547327041626,1.0292374900550127e-06,0.0,1.376900874750077e-07,1.1669275775300205e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:47,Python_beadsort_gemma2-9b-it.log,fd0c9c3a-54c2-4baf-9954-b919d862c5b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0558942170009686,2.9311868021342923e-08,5.244168286825621e-07,16.79368430380297,0,2.86547327041626,2.5577076017552214e-07,0.0,4.2271579489167686e-08,2.980423396646899e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:52,Python_beadsort_meta-llama-4-scout-17b-16e-instruct.log,cede5066-f34f-4c5c-ab97-4a5d3dd6ad14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0554893230000743,2.8133606153628946e-08,5.070093602257723e-07,16.126088537181243,0,2.86547327041626,2.438518617448038e-07,0.0,4.2209940769013854e-08,2.860618025138177e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:56,Python_beadsort_deepseek-r1-distill-llama-70b.log,6d4dee57-adfb-4cd1-8d71-bbb928f5c074,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0467528019999008,2.3211111638006952e-08,4.964646105714943e-07,15.747408088713794,0,2.86547327041626,2.007543272661283e-07,0.0,3.5255674340482387e-08,2.360100016066107e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:01,Python_beadsort_mistral-saba-24b.log,4a0bd6a4-cea2-4731-a893-ec341a932b64,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1723985469998297,1.1301258460493045e-07,6.555309576074448e-07,21.20671632486773,0,2.86547327041626,1.0127410879703924e-06,0.0,1.3636804088764665e-07,1.149109128858039e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:06,Python_beadsort_llama-guard-3-8b.log,10757c84-5348-4613-9640-186c9c2c7ae3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0479759089994331,2.36370411660408e-08,4.926856344987663e-07,15.83352817825352,0,2.86547327041626,2.0490821948937482e-07,0.0,3.5432622887092466e-08,2.403408423764672e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:11,Python_beadsort_llama3-3-70b-versatile.log,fe53f568-58c3-4522-bb54-cf750b26a9e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0461243749996356,2.39419884489712e-08,5.190745337830666e-07,16.644275070285108,0,2.86547327041626,2.087060003014285e-07,0.0,3.473553840775919e-08,2.434415387091877e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:15,Python_beadsort_llama-3-1-8b-instant.log,5f2ebc12-fb66-4ea4-a2d6-b6a70b756d10,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.031364771999506,1.7219780676784983e-08,5.49016606180213e-07,17.73643476596907,0,2.86547327041626,1.5151928788731397e-07,0.0,2.3571010611740257e-08,1.750902984990542e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:20,Python_beadsort_qwen-qwq-32b.log,a5685022-b29a-4fd6-a791-7a433dc0b265,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0429961440004262,2.0704256447031948e-08,4.815375175696378e-07,15.25242944498873,0,2.86547327041626,1.777645866618549e-07,0.0,3.2755774169396835e-08,2.1052036083125173e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:25,Python_beadsort_meta-llama-llama-4-maverick-17b-128e-instruct.log,d5ca8c10-d71d-49dc-a059-0551f1b1cc38,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1812078139992081,1.1526862344714601e-07,6.361128745124075e-07,20.47205860993138,0,2.86547327041626,1.0285255450381836e-06,0.0,1.4352293024495358e-07,1.1720484752831372e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:30,Python_bellman-ford_gemma2.log,ab040ed7-1334-4fd1-ab51-c75170e35f0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4617022900001757,2.8555439610330813e-07,6.184816542781268e-07,19.7947624962142,0,2.86547327041626,2.5367353627195333e-06,0.0,3.6677458261039867e-07,2.903509945329932e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:35,Python_bellman-ford_deepseek-r1-distill-llama-70b.log,94da0c23-6ef2-4451-8212-b93b4537adf8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0298041490004834,1.6167102001564593e-08,5.424446777964487e-07,17.554788978651025,0,2.86547327041626,1.421270581503098e-07,0.0,2.2259629952799506e-08,1.643866881031093e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:40,Python_bellman-ford_llama3-3-70b.log,b03a08f9-7661-4791-a391-d71f31712f5d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0878583869998692,5.3679202199117625e-08,6.109741372693025e-07,19.656176447363617,0,2.86547327041626,4.767345480535812e-07,0.0,6.907423503420526e-08,5.458087830877864e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:44,Python_bellman-ford_mistral-saba-24b.log,8e939116-58b6-45f6-bfbb-97c4dfc87b28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.2129692469989095,1.3842381675537968e-07,6.499709169563269e-07,21.029496274507668,0,2.86547327041626,1.2395540471971112e-06,0.0,1.6793585351647426e-07,1.407489900713585e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:49,Python_bellman-ford_llama-3-1-8b.log,3be8f4aa-bf85-4a0f-9e60-d099bb48e133,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0380322720011463,1.912447557706564e-08,5.028486222566247e-07,15.767742471498002,0,2.86547327041626,1.6501513201705453e-07,0.0,2.9442056508036367e-08,1.944571885250909e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:54,Python_bellman-ford_llama-guard-3-8b.log,85ca3cd6-422b-4668-94cb-54da7bae01ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0441035969997756,2.139476676776438e-08,4.851025363730135e-07,15.20070464286886,0,2.86547327041626,1.836815358355337e-07,0.0,3.385991663695562e-08,2.1754145247248933e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:40:59,Python_bellman-ford_meta-llama-4-scout-17b-16e-instruc.log,40756c55-4482-452d-9fd3-2c33739800f2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1772003770001902,1.1340161725243826e-07,6.399626184334616e-07,20.631405112143053,0,2.86547327041626,1.0128258102620746e-06,0.0,1.4023899280904274e-07,1.1530648030711177e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:41:03,Python_bellman-ford_qwen-qwq-32b.log,b94d58ab-6bbc-4cc9-a603-2dea9aa1f128,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0767845629998191,4.475788921262613e-08,5.829021806470597e-07,18.735981013635733,0,2.86547327041626,3.9518476058902907e-07,0.0,5.991233556570849e-08,4.550970961547376e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:41:08,Python_bellman-ford_meta-llama-llama-4-maverick-17b-128e-instruct.log,1ef75e5a-b1f1-4e11-8b4e-24fc60c49387,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3993447289994947,2.8964966902945797e-07,7.253123629680473e-07,23.711663616130604,0,2.86547327041626,2.6280507135559295e-06,0.0,3.1709986428457515e-07,2.945150577840505e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
